,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
54,0.978864,0.644953,0.610071,0.391705,0.486558,0.753759,0.360517,0.170962,0.687264,0.395762,0.170841
55,0.853775,0.060535,0.097353,0.815296,0.049327,0.847004,0.646528,0.482724,0.950382,0.548624,0.892944
56,0.625095,0.267699,0.248456,0.508059,0.147574,0.977521,0.561718,0.200945,0.104045,0.448356,0.106266
57,0.804245,0.396008,0.268433,0.065353,0.248501,0.527157,0.954469,0.498152,0.838134,0.826857,0.256709
58,0.110688,0.582246,0.646258,0.153422,0.681717,0.182367,0.656637,0.893521,0.925877,0.577553,0.035932
59,0.423518,0.911488,0.508598,0.516412,0.646805,0.127826,0.798398,0.961098,0.778748,0.000229,0.371929
60,0.526608,0.392094,0.061185,0.125678,0.222824,0.324437,0.355391,0.946520,0.572984,0.771356,0.143563
61,0.982303,0.141411,0.258295,0.745603,0.155645,0.343094,0.958766,0.371047,0.375051,0.575474,0.108982
62,0.950835,0.953288,0.767890,0.317657,0.810008,0.738461,0.288457,0.342281,0.282445,0.936942,0.045641
63,0.158158,0.304720,0.515591,0.958600,0.546871,0.463414,0.901005,0.605254,0.918002,0.345077,0.723193
64,0.311762,0.158505,0.136203,0.113357,0.150763,0.157835,0.667563,0.484053,0.268633,0.836490,0.173995
65,0.865082,0.541715,0.658039,0.208089,0.896481,0.880507,0.202199,0.435079,0.880359,0.734318,0.179077
66,0.927709,0.868788,0.520284,0.594666,0.698390,0.791766,0.514481,0.908999,0.701828,0.408981,0.696047
67,0.420896,0.043924,0.067079,0.198864,0.042562,0.566332,0.515523,0.210422,0.077876,0.585250,0.537881
68,0.475575,0.823154,0.905516,0.208089,0.918897,0.200667,0.700815,0.260117,0.166895,0.324979,0.080738
69,0.496991,0.094165,0.017055,0.927617,0.055152,0.539533,0.112148,0.083173,0.003594,0.658711,0.757456
70,0.084227,0.890955,0.365468,0.585710,0.499044,0.600990,0.009979,0.259961,0.918883,0.609141,0.185197
71,0.857449,0.667243,0.602424,0.845655,0.943628,0.744928,0.412152,0.217042,0.464056,0.552537,0.840944
72,0.094578,0.509759,0.247075,0.989646,0.285004,0.436700,0.389772,0.374448,0.755848,0.157773,0.133890
73,0.638358,0.567330,0.273616,0.343449,0.327760,0.983722,0.509892,0.349783,0.302512,0.254910,0.170060
74,0.341646,0.811831,0.638440,0.499777,0.851915,0.500738,0.469946,0.484559,0.817320,0.486589,0.601274
