,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
54,0.937685,0.708294,0.655416,0.585710,0.954889,0.229528,0.336725,0.034642,0.376909,0.067250,0.740096
55,0.125660,0.414979,0.262603,0.032248,0.803437,0.845499,0.012159,0.250750,0.525004,0.663079,0.084429
56,0.966144,0.762633,0.646258,0.524836,0.900958,0.051331,0.177522,0.670181,0.641873,0.215393,0.737824
57,0.698945,0.934452,0.889883,0.370540,0.840841,0.138956,0.213684,0.989716,0.855723,0.145200,0.689695
58,0.059728,0.652795,0.788760,0.585710,0.644774,0.200396,0.622951,0.291214,0.607486,0.704904,0.022583
59,0.257612,0.309608,0.591034,0.281413,0.355020,0.369013,0.438685,0.651483,0.295226,0.092705,0.940822
60,0.948924,0.268433,0.144523,0.677932,0.143660,0.639913,0.023180,0.044664,0.333268,0.626480,0.135720
61,0.221785,0.095112,0.105721,0.436178,0.053034,0.523443,0.166619,0.158552,0.269537,0.984494,0.855200
62,0.347210,0.097677,0.071439,0.139018,0.053382,0.397500,0.001373,0.670095,0.336674,0.651145,0.088663
63,0.607737,0.821904,0.583497,0.585710,0.777297,0.932650,0.168251,0.182881,0.424105,0.616551,0.522321
64,0.932979,0.087756,0.072188,0.559222,0.044925,0.371513,0.229802,0.098849,0.646312,0.162328,0.978046
65,0.091577,0.802920,0.901443,0.089116,0.905439,0.628755,0.086905,0.821991,0.916354,0.055871,0.183310
66,0.261242,0.085703,0.060751,0.524836,0.059601,0.181263,0.050759,0.059612,0.240333,0.293009,0.561580
67,0.644601,0.349957,0.349957,0.907019,0.262689,0.180237,0.234204,0.528716,0.426177,0.099368,0.046473
68,0.938039,0.497073,0.901443,0.989646,0.646805,0.348958,0.073093,0.044155,0.318095,0.531722,0.390523
69,0.914553,0.986941,0.986278,0.795208,0.984204,0.842199,0.570935,0.256388,0.848167,0.610670,0.193292
70,0.241502,0.620329,0.534516,0.142517,0.456951,0.603646,0.275190,0.001716,0.186192,0.664628,0.409405
71,0.890406,0.010171,0.127064,0.775254,0.070705,0.195475,0.364130,0.097560,0.742506,0.392008,0.754627
72,0.246883,0.588517,0.845262,0.775254,0.526363,0.084352,0.364797,0.839102,0.029856,0.744548,0.860703
73,0.304968,0.206550,0.121129,0.989646,0.149961,0.375502,0.021835,0.015676,0.201014,0.327809,0.738529
74,0.157570,0.321242,0.272128,0.377515,0.930130,0.003487,0.363763,0.992688,0.852542,0.548748,0.217856
75,0.152754,0.329751,0.697670,0.876244,0.369926,0.221132,0.268713,0.769200,0.830156,0.500118,0.665336
76,0.321762,0.779664,0.774441,0.015785,0.995487,0.849462,0.656738,0.640435,0.118998,0.552532,0.373901
77,0.871756,0.221317,0.371060,0.815296,0.785984,0.113974,0.785409,0.007960,0.014336,0.907597,0.493862
78,0.435010,0.684412,0.787464,0.125678,0.546871,0.645825,0.959132,0.309793,0.956974,0.099048,0.469037
79,0.311141,0.853633,0.867641,0.677932,0.986460,0.633675,0.333316,0.207941,0.386134,0.456951,0.747782
80,0.971784,0.975571,0.823154,0.153422,0.816592,0.359651,0.645614,0.355316,0.664919,0.567716,0.508158
81,0.178656,0.195998,0.332336,0.135585,0.214355,0.925054,0.087954,0.353748,0.473078,0.738075,0.002039
82,0.318622,0.313726,0.269169,0.508059,0.458664,0.580062,0.035125,0.755349,0.774615,0.555801,0.846228
83,0.252440,0.487971,0.441951,0.815296,0.952636,0.887367,0.047944,0.119259,0.479327,0.132397,0.804329
84,0.816861,0.631950,0.745470,0.979293,0.903198,0.949631,0.054829,0.645077,0.625593,0.624631,0.636091
85,0.860584,0.931869,0.978396,0.413588,0.921142,0.068148,0.118330,0.441578,0.880359,0.883059,0.778238
86,0.222618,0.414979,0.444075,0.621904,0.257899,0.590302,0.805761,0.161228,0.269367,0.103491,0.606011
87,0.613864,0.057164,0.080886,0.451626,0.061541,0.288178,0.574335,0.246970,0.213123,0.092528,0.590432
88,0.310769,0.763948,0.788760,0.576816,0.713100,0.280711,0.130380,0.329049,0.664131,0.363817,0.879218
89,0.819228,0.160939,0.234248,0.203439,0.137564,0.355752,0.011825,0.180492,0.101331,0.546677,0.917286
90,0.795418,0.948138,0.692363,0.164950,0.755704,0.127354,0.270834,0.149915,0.825313,0.577297,0.258412
91,0.177656,0.302298,0.150917,0.094106,0.212274,0.138610,0.176153,0.374369,0.250367,0.137396,0.223062
92,0.300680,0.904505,0.464587,0.217619,0.614641,0.493953,0.297216,0.402820,0.277055,0.640465,0.092195
93,0.955449,0.408921,0.480094,0.467378,0.259091,0.996463,0.231677,0.020612,0.416991,0.420776,0.067898
94,0.131350,0.333201,0.427283,0.825387,0.240476,0.032157,0.038360,0.353275,0.334718,0.297035,0.622403
95,0.844530,0.443012,0.308789,0.927617,0.315334,0.681725,0.318847,0.317210,0.797107,0.316010,0.044694
96,0.346432,0.984885,0.695016,0.281413,0.687951,0.517937,0.048850,0.256457,0.464056,0.719267,0.619797
97,0.935889,0.183690,0.127874,0.948263,0.100904,0.851611,0.016454,0.185115,0.703140,0.097800,0.528505
98,0.231898,0.025619,0.027513,0.317657,0.019923,0.794074,0.206827,0.424803,0.002592,0.717935,0.076673
99,0.800661,0.110305,0.058618,0.541893,0.070266,0.614598,0.137705,0.257052,0.069446,0.184999,0.751993
100,0.781751,0.588517,0.763948,0.659038,0.849697,0.128694,0.137020,0.666899,0.784482,0.441726,0.842443
101,0.958822,0.564863,0.835533,0.004130,0.520839,0.324011,0.634152,0.938669,0.770145,0.785536,0.688997
102,0.280263,0.647564,0.385311,0.149719,0.331971,0.552379,0.012680,0.013355,0.842021,0.580349,0.805782
103,0.739197,0.942702,0.928349,0.189943,0.925635,0.255455,0.651599,0.130523,0.817320,0.138312,0.563689
104,0.705491,0.742821,0.318722,0.948263,0.416930,0.510100,0.489602,0.316399,0.417309,0.906177,0.395156
105,0.914947,0.696342,0.369189,0.258872,0.690035,0.175812,0.520323,0.981232,0.162322,0.152313,0.516731
106,0.434594,0.802920,0.881166,0.058126,0.548755,0.466683,0.551155,0.950981,0.001019,0.135197,0.563516
107,0.642612,0.830609,0.467882,0.107565,0.683792,0.660448,0.273196,0.547252,0.582349,0.048650,0.207235
108,0.642347,0.679120,0.604968,0.716324,0.560125,0.936110,0.954444,0.360899,0.219215,0.035802,0.481414
109,0.381687,0.538108,0.938647,0.082032,0.596864,0.651618,0.036145,0.377541,0.084103,0.421588,0.240789
110,0.569517,0.020114,0.023652,0.164950,0.013648,0.883641,0.088192,0.080577,0.606684,0.312554,0.080619
111,0.278025,0.102642,0.122689,0.499777,0.081454,0.427570,0.352099,0.046118,0.572917,0.317356,0.417050
112,0.125804,0.574764,0.572280,0.017553,0.596864,0.327409,0.501166,0.941778,0.003208,0.167381,0.405206
113,0.435982,0.482336,0.058200,0.336879,0.287560,0.735519,0.542937,0.003450,0.611517,0.326969,0.043425
114,0.290025,0.475630,0.231616,0.649671,0.694208,0.281263,0.256467,0.080539,0.710530,0.638542,0.651825
115,0.584926,0.758682,0.443012,0.459464,0.519004,0.327062,0.361413,0.314867,0.471727,0.757408,0.612803
116,0.470795,0.438780,0.651486,0.102009,0.801250,0.031670,0.004555,0.409802,0.977743,0.838559,0.334685
117,0.317745,0.267699,0.264051,0.421040,0.150763,0.184568,0.218989,0.646402,0.621658,0.646738,0.375271
118,0.484585,0.149990,0.553833,0.142517,0.486558,0.213461,0.236375,0.275937,0.753509,0.683289,0.050505
119,0.656974,0.314554,0.403920,0.436178,0.299255,0.056849,0.039687,0.391509,0.755848,0.122826,0.431440
120,0.695711,0.977478,0.886644,0.603685,0.871920,0.011345,0.610443,0.417593,0.842021,0.986431,0.044020
121,0.840292,0.230961,0.110305,0.567986,0.286280,0.040744,0.597342,0.531108,0.644542,0.357129,0.097785
122,0.408396,0.273616,0.486841,0.119393,0.747119,0.445583,0.376836,0.727815,0.622015,0.169205,0.863135
123,0.852038,0.842845,0.943496,0.185594,0.889772,0.920203,0.213763,0.666025,0.902560,0.394556,0.100289
124,0.144606,0.382430,0.443012,0.917311,0.462101,0.667777,0.790154,0.354584,0.822825,0.429588,0.875970
125,0.822604,0.079242,0.037220,0.621904,0.055874,0.231477,0.121420,0.704610,0.579313,0.104580,0.006885
126,0.966007,0.243647,0.339304,0.370540,0.186543,0.120311,0.875165,0.561704,0.197417,0.410671,0.242669
127,0.497837,0.307156,0.350856,0.153422,0.220685,0.173896,0.448862,0.393366,0.848167,0.452258,0.631876
128,0.874895,0.917289,0.908523,0.687457,0.598827,0.309645,0.786786,0.159897,0.490163,0.130846,0.187881
129,0.466440,0.126661,0.065447,0.576816,0.091302,0.216982,0.503262,0.284800,0.094912,0.839898,0.445203
130,0.913020,0.162908,0.112111,0.459464,0.086006,0.900648,0.582661,0.363416,0.016526,0.029736,0.369815
131,0.664270,0.150917,0.068028,0.248084,0.095163,0.494562,0.515137,0.551411,0.071459,0.767324,0.577149
132,0.872958,0.011896,0.014057,0.305250,0.008743,0.217258,0.001026,0.099314,0.219093,0.127771,0.197235
