,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
113,0.083906,0.418031,0.257582,0.567986,0.233745,0.075546,0.119980,0.186990,0.146844,0.630050,0.053920
114,0.076983,0.774441,0.851256,0.968944,0.775130,0.681322,0.699430,0.165210,0.593037,0.250780,0.024132
115,0.511662,0.320400,0.233588,0.203439,0.217503,0.202400,0.222611,0.528603,0.396272,0.283426,0.422781
116,0.554432,0.929237,0.923831,0.516412,0.993230,0.202665,0.037725,0.207008,0.258308,0.867467,0.150842
117,0.267545,0.062949,0.137060,0.181319,0.074764,0.986225,0.894809,0.498459,0.247759,0.364794,0.181948
118,0.811585,0.174611,0.350856,0.815296,0.175476,0.345822,0.316691,0.272472,0.278191,0.923203,0.007152
119,0.198241,0.633246,0.688386,0.896743,0.488332,0.077367,0.008962,0.095374,0.502366,0.818261,0.286097
120,0.066400,0.004318,0.002954,0.585710,0.002872,0.709176,0.356925,0.993942,0.739659,0.449183,0.435684
121,0.076933,0.687061,0.481214,0.451626,0.386765,0.649151,0.545909,0.566953,0.333268,0.566569,0.240562
122,0.802955,0.497073,0.548968,0.491567,0.339068,0.298076,0.442073,0.651862,0.902560,0.711955,0.383385
123,0.754054,0.497073,0.756044,0.896743,0.687951,0.448974,0.328387,0.220466,0.032760,0.063500,0.997281
124,0.420069,0.028060,0.035014,0.567986,0.017507,0.018294,0.101492,0.797242,0.044379,0.416637,0.430823
125,0.013989,0.950381,0.921987,0.697031,0.961650,0.592238,0.158624,0.420917,0.739659,0.845269,0.643115
126,0.672535,0.149067,0.114312,0.467378,0.095725,0.591393,0.007860,0.225466,0.313544,0.639481,0.871793
127,0.570492,0.364541,0.613909,0.805236,0.363918,0.707518,0.122413,0.551999,0.254576,0.032588,0.352094
128,0.475013,0.846466,0.829372,0.451626,0.984204,0.579341,0.116103,0.434466,0.105472,0.278681,0.294495
129,0.002498,0.371998,0.243647,0.745603,0.214355,0.598430,0.131983,0.029762,0.021155,0.075584,0.267601
130,0.848610,0.075515,0.067790,0.585710,0.040030,0.744812,0.952687,0.803706,0.156853,0.028150,0.411314
131,0.500235,0.349957,0.766577,0.815296,0.614641,0.030208,0.147896,0.319551,0.065720,0.734570,0.216410
132,0.712946,0.236904,0.538108,0.089116,0.646805,0.546056,0.793872,0.190721,0.406652,0.972687,0.933530
133,0.007036,0.320400,0.852446,0.014175,0.517173,0.158468,0.418091,0.338517,0.907783,0.156644,0.344786
134,0.331897,0.758682,0.335806,0.735800,0.604736,0.434478,0.195920,0.240762,0.727944,0.472731,0.044078
135,0.785319,0.205356,0.217549,0.421040,0.117127,0.704010,0.241284,0.547794,0.700119,0.793012,0.049931
136,0.783014,0.128280,0.213833,0.668459,0.110660,0.887679,0.156763,0.303371,0.100135,0.308931,0.757711
137,0.030837,0.123870,0.195424,0.281413,0.137564,0.601719,0.662769,0.639605,0.423030,0.069437,0.924209
138,0.949379,0.397976,0.736192,0.172990,0.385215,0.230459,0.626509,0.733998,0.042833,0.633901,0.298851
139,0.097055,0.280392,0.370123,0.248084,0.235974,0.617254,0.985860,0.936736,0.024938,0.342360,0.162572
140,0.653961,0.688386,0.738844,0.406215,0.692120,0.155843,0.633775,0.894554,0.700119,0.337753,0.237609
141,0.003480,0.301494,0.550182,0.077569,0.727918,0.854037,0.496843,0.751407,0.309434,0.123928,0.441089
142,0.906565,0.594820,0.799076,0.640358,0.825390,0.369710,0.563553,0.812050,0.082292,0.753607,0.004389
143,0.731485,0.371998,0.706966,0.177118,0.575460,0.413841,0.478169,0.936915,0.798936,0.117685,0.634590
144,0.233715,0.047829,0.057164,0.612765,0.048354,0.751415,0.019417,0.073894,0.956974,0.022953,0.551246
145,0.001614,0.852446,0.823154,0.253438,0.972924,0.865736,0.534000,0.868716,0.743606,0.019773,0.442246
146,0.468125,0.235573,0.238912,0.745603,0.234857,0.018302,0.012150,0.200954,0.548339,0.125765,0.318269
147,0.605825,0.963331,0.889883,0.039069,0.749262,0.620086,0.720035,0.130872,0.398916,0.253109,0.325022
148,0.736055,0.495929,0.396008,0.907019,0.894244,0.412164,0.896380,0.074400,0.695564,0.125280,0.028006
149,0.724021,0.761317,0.842845,0.363646,0.927882,0.109591,0.352481,0.172564,0.891422,0.376002,0.980010
150,0.078951,0.138353,0.232272,0.475367,0.137564,0.953619,0.690382,0.133714,0.111305,0.002524,0.988183
151,0.042599,0.436674,0.438780,0.697031,0.997743,0.698751,0.210958,0.358186,0.074659,0.272454,0.457405
152,0.562264,0.647564,0.256162,0.021616,0.343372,0.930688,0.037001,0.967435,0.179120,0.366240,0.973572
153,0.011937,0.730883,0.648870,0.886484,0.930130,0.995041,0.623498,0.795946,0.284595,0.065165,0.206295
154,0.440153,0.139221,0.207750,0.031217,0.235974,0.304767,0.694463,0.109813,0.857420,0.030203,0.666088
155,0.529848,0.692363,0.763948,0.451626,0.438346,0.647536,0.660519,0.487353,0.050709,0.168987,0.032587
156,0.181126,0.091372,0.443012,0.594666,0.241611,0.044044,0.095667,0.962794,0.548339,0.137799,0.495642
157,0.035727,0.552614,0.229006,0.096684,0.622616,0.928978,0.086453,0.078490,0.379815,0.147669,0.132739
158,0.849870,0.819398,0.941097,0.269981,0.766478,0.187028,0.230163,0.077503,0.879718,0.064771,0.141413
159,0.170844,0.213833,0.176186,0.010570,0.112570,0.943530,0.778478,0.046117,0.674560,0.954305,0.021590
160,0.230513,0.698997,0.204167,0.459464,0.372954,0.250722,0.116734,0.022760,0.371272,0.605519,0.622818
161,0.119869,0.935302,0.888807,0.499777,0.945879,0.583427,0.853296,0.069030,0.389117,0.214357,0.548511
162,0.485994,0.187537,0.142294,1.000000,0.136072,0.502270,0.051564,0.326205,0.528960,0.988466,0.027571
163,0.689700,0.702980,0.593557,0.014175,0.905439,0.952563,0.059641,0.375873,0.770848,0.133129,0.379363
164,0.876298,0.349957,0.241609,0.212816,0.255527,0.397382,0.216126,0.846612,0.322433,0.982745,0.743501
165,0.046519,0.252636,0.275111,0.968944,0.240476,0.993431,0.184164,0.307606,0.463822,0.259913,0.986926
166,0.119176,0.629361,0.639741,0.135585,0.905439,0.940810,0.042714,0.730475,0.727944,0.575474,0.542447
167,0.240848,0.679120,0.603696,0.398920,0.484789,0.251575,0.054194,0.233564,0.015289,0.460800,0.172818
168,0.549807,0.634543,0.602424,0.659038,0.337641,0.799546,0.583035,0.470031,0.518793,0.976217,0.770541
169,0.278613,0.951846,0.960135,0.293169,0.986460,0.784169,0.580594,0.219255,0.098771,0.977435,0.068780
170,0.983038,0.813097,0.553833,0.436178,0.777297,0.058537,0.040751,0.532568,0.869945,0.816679,0.055679
171,0.127464,0.383388,0.527372,0.436178,0.849697,0.534634,0.897101,0.830776,0.352224,0.371465,0.334649
172,0.801261,0.681766,0.515591,0.594666,0.587090,0.028189,0.391122,0.143779,0.502065,0.708576,0.425867
173,0.228498,0.467882,0.380517,0.483430,0.435011,0.336848,0.349070,0.425627,0.225071,0.101313,0.302263
174,0.860425,0.017778,0.009606,0.516412,0.010222,0.200757,0.075094,0.438718,0.956974,0.594315,0.558309
175,0.905719,0.333201,0.174611,0.039069,0.195176,0.691060,0.045642,0.308332,0.937446,0.941739,0.003020
176,0.744505,0.621616,0.857177,0.164950,0.614641,0.671440,0.469951,0.210598,0.846514,0.307055,0.000877
177,0.016779,0.890955,0.847668,0.835507,0.957142,0.616106,0.883030,0.897716,0.542459,0.187487,0.365873
178,0.710633,0.195424,0.180981,0.311413,0.164048,0.281006,0.412862,0.947045,0.785302,0.149985,0.001450
179,0.849618,0.573521,0.655416,0.524836,0.927882,0.850735,0.969124,0.022024,0.225071,0.088096,0.951021
180,0.956664,0.987264,0.997144,0.576816,0.945879,0.176333,0.410050,0.015669,0.907783,0.168377,0.799420
181,0.419932,0.013244,0.008523,0.917311,0.007713,0.560776,0.545408,0.236464,0.220324,0.349815,0.003170
182,0.121614,0.144523,0.313726,0.024759,0.189389,0.213945,0.529697,0.996507,0.695564,0.853824,0.919918
183,0.440293,0.414979,0.556274,0.377515,0.316700,0.512849,0.724331,0.669043,0.798936,0.476869,0.891137
184,0.249987,0.036658,0.074736,0.516412,0.044324,0.325379,0.503246,0.810606,0.831988,0.425126,0.240896
185,0.446005,0.248456,0.340182,0.499777,0.353551,0.850787,0.711874,0.291791,0.952845,0.828542,0.049129
186,0.242814,0.553833,0.558721,0.096684,0.575460,0.971278,0.203166,0.342372,0.265259,0.310124,0.145249
187,0.455367,0.702980,0.917289,0.036671,0.803437,0.469405,0.441871,0.261026,0.080261,0.269951,0.561236
188,0.837661,0.680443,0.746793,0.937934,0.889772,0.658538,0.579253,0.574057,0.852752,0.438362,0.855548
189,0.071493,0.799076,0.846466,0.612765,0.719438,0.113309,0.517390,0.825539,0.472406,0.052023,0.330322
190,0.811779,0.868788,0.300691,0.217619,0.483022,0.683991,0.616548,0.836523,0.857420,0.476422,0.285274
191,0.550088,0.144075,0.138787,0.550524,0.090222,0.433512,0.581277,0.327975,0.778748,0.536445,0.304606
192,0.784064,0.355375,0.274363,0.053153,0.889772,0.989975,0.081243,0.347945,0.224550,0.545009,0.203740
193,0.143894,0.601154,0.683089,0.668459,0.834211,0.602861,0.106874,0.522491,0.461791,0.918848,0.702334
194,0.587552,0.836758,0.953288,0.612765,0.706782,0.546180,0.115034,0.919485,0.461791,0.386875,0.329726
195,0.079564,0.080060,0.226420,0.248084,0.144436,0.947731,0.253505,0.366783,0.816049,0.120424,0.605412
196,0.528158,0.448342,0.448342,0.091584,0.334798,0.509335,0.505479,0.855818,0.074457,0.705804,0.956589
197,0.017271,0.830609,0.876715,0.237614,0.764320,0.579707,0.806005,0.997372,0.091716,0.626710,0.632851
198,0.819605,0.533321,0.230961,0.958600,0.377523,0.448467,0.108959,0.323232,0.390555,0.786831,0.645336
199,0.058669,0.985242,0.796506,0.917311,0.768638,0.614716,0.691283,0.344840,0.957907,0.573616,0.169109
200,0.961230,0.586005,0.419052,0.687457,0.407258,0.034520,0.459147,0.615951,0.404128,0.379580,0.322641
201,0.062866,0.834306,0.295120,0.687457,0.502643,0.642684,0.569610,0.677938,0.307007,0.550218,0.699539
202,0.429741,0.467882,0.076564,0.726040,0.377523,0.218565,0.685995,0.952746,0.420249,0.255987,0.996318
203,0.582435,0.762633,0.415995,0.603685,0.687951,0.006602,0.018806,0.131056,0.528960,0.094001,0.756602
204,0.548966,0.322085,0.387240,0.305250,0.334798,0.309071,0.017810,0.200137,0.006146,0.349842,0.478063
205,0.699937,0.919183,0.527372,0.293169,0.654953,0.728972,0.283482,0.266589,0.091555,0.620817,0.033705
206,0.551350,0.008523,0.005458,0.305250,0.004281,0.059070,0.000652,0.011603,0.502366,0.267631,0.114061
207,0.453967,0.732210,0.476743,0.594666,0.772964,0.791559,0.188132,0.840625,0.767399,0.490034,0.124162
208,0.964272,0.007586,0.016155,0.227460,0.008248,0.989368,0.101003,0.632314,0.549095,0.649873,0.659060
209,0.073304,0.956099,0.646258,0.927617,0.706782,0.772426,0.771048,0.530294,0.250367,0.090260,0.743604
210,0.280145,0.562402,0.654105,0.745603,0.543113,0.076711,0.040948,0.428318,0.017190,0.624987,0.325932
211,0.101351,0.015622,0.151383,0.483430,0.131669,0.784749,0.075195,0.053079,0.035559,0.995794,0.743889
212,0.496709,0.143628,0.215685,0.153422,0.132395,0.593057,0.543859,0.981367,0.380339,0.388111,0.212704
213,0.434177,0.089549,0.089850,0.475367,0.068960,0.443014,0.135902,0.030787,0.852752,0.257119,0.005075
214,0.604048,0.190885,0.170466,0.886484,0.271220,0.876047,0.258373,0.739838,0.711056,0.401509,0.119668
215,0.940905,0.054546,0.025215,0.000612,0.047715,0.652009,0.136487,0.999558,0.655550,0.499113,0.267700
216,0.147235,0.180443,0.258295,0.621904,0.183729,0.132125,0.010098,0.614629,0.377446,0.060325,0.311705
217,0.411683,0.150453,0.134926,0.735800,0.082448,0.848692,0.030827,0.980967,0.994288,0.974034,0.054474
218,0.801261,0.229656,0.106068,0.384570,0.160647,0.296877,0.334590,0.049205,0.797107,0.154809,0.144006
219,0.683387,0.036241,0.034217,0.406215,0.022457,0.869239,0.086966,0.520181,0.741378,0.996378,0.057245
220,0.979861,0.505123,0.816883,0.061652,0.436677,0.299437,0.889582,0.248651,0.695564,0.623220,0.001719
221,0.006767,0.456958,0.899380,0.042916,0.548755,0.644875,0.422697,0.490940,0.885713,0.816986,0.752098
222,0.232966,0.170466,0.251936,0.053153,0.181871,0.717964,0.165705,0.780158,0.427491,0.955134,0.805626
223,0.732543,0.060319,0.196573,0.384570,0.111294,0.443794,0.767024,0.753907,0.278829,0.279015,0.864116
224,0.890067,0.951846,0.993870,0.835507,0.894244,0.130700,0.052214,0.101352,0.035649,0.443362,0.003887
225,0.099944,0.744145,0.725570,0.146084,0.984204,0.145947,0.911129,0.954189,0.221152,0.374473,0.991610
226,0.290746,0.460217,0.548968,0.232498,0.719438,0.013231,0.525863,0.336951,0.192501,0.052665,0.017856
227,0.167067,0.373879,0.283445,0.886484,0.210208,0.576916,0.146158,0.277519,0.936069,0.308277,0.225811
228,0.849367,0.328893,0.483460,0.866025,0.825390,0.916596,0.070923,0.419803,0.431396,0.032960,0.717707
229,0.214985,0.051654,0.078161,0.467378,0.064344,0.235512,0.255160,0.647154,0.417309,0.787529,0.005391
230,0.319374,0.229656,0.410933,0.755447,0.237094,0.214150,0.303645,0.442098,0.590527,0.004083,0.503371
231,0.505878,0.304720,0.351756,0.585710,0.184663,0.676506,0.170328,0.439251,0.220503,0.590755,0.188323
232,0.733834,0.566096,0.301494,0.896743,0.304553,0.150029,0.884202,0.035754,0.519720,0.897661,0.965040
233,0.000263,0.259725,0.271386,0.356832,0.144436,0.004431,0.477690,0.696692,0.952845,0.268841,0.329918
234,0.567567,0.663295,0.598617,0.585710,0.469018,0.074708,0.990008,0.712327,0.292637,0.407677,0.340028
235,0.221681,0.973049,0.967548,0.010570,0.988717,0.370908,0.448254,0.317535,0.542823,0.382127,0.808472
236,0.986977,0.206550,0.264051,0.631103,0.159805,0.221885,0.213208,0.216037,0.104045,0.228249,0.022708
237,0.358048,0.917289,0.693689,0.185594,0.677572,0.132116,0.608473,0.331735,0.352224,0.106864,0.602378
238,0.145876,0.955405,0.995113,0.436178,0.892007,0.762391,0.917289,0.246314,0.463822,0.048680,0.738549
