,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
54,0.773546,0.037504,0.034614,0.122504,0.036854,0.455592,0.001932,0.308557,0.404128,0.146640,0.695597
55,0.860744,0.962704,0.648870,0.989646,0.636679,0.800164,0.028855,0.383907,0.869945,0.327604,0.684877
56,0.560029,0.187537,0.712281,0.896743,0.375996,0.896304,0.024352,0.198990,0.542288,0.613861,0.891312
57,0.303249,0.424183,0.139221,0.659038,0.239345,0.374572,0.586485,0.239172,0.703140,0.346706,0.684502
58,0.138059,0.027405,0.049256,0.567986,0.024719,0.831790,0.032398,0.275085,0.107581,0.714107,0.174811
59,0.405934,0.825648,0.802920,0.687457,0.669312,0.871340,0.025193,0.680162,0.132586,0.096805,0.253570
60,0.875265,0.231616,0.683089,0.065353,0.528211,0.266164,0.023786,0.352151,0.602041,0.017615,0.803423
61,0.125876,0.030112,0.033308,0.157194,0.022126,0.789452,0.000424,0.554014,0.905045,0.406641,0.366956
62,0.562544,0.058829,0.070696,0.065353,0.037110,0.518220,0.027837,0.803513,0.214561,0.439726,0.073815
63,0.996675,0.859525,0.949639,0.336879,0.896481,0.263865,0.009919,0.075749,0.380995,0.524534,0.833258
64,0.864691,0.037647,0.043598,0.281413,0.039757,0.824960,0.123234,0.288923,0.956974,0.878861,0.221750
65,0.760980,0.544126,0.458043,0.755447,0.416930,0.148678,0.060678,0.377437,0.846514,0.485974,0.136982
66,0.297635,0.602424,0.505123,0.866025,0.909922,0.687477,0.200240,0.051898,0.302192,0.528223,0.017948
67,0.774084,0.153727,0.317885,0.203439,0.231531,0.623550,0.138064,0.885430,0.227070,0.387875,0.674580
68,0.174139,0.515591,0.484585,0.003963,0.479500,0.810903,0.148853,0.268287,0.652533,0.165121,0.296495
69,0.231684,0.597350,0.567330,0.475367,0.972924,0.656358,0.583649,0.472599,0.848382,0.224978,0.706518
70,0.288347,0.973049,0.592295,0.142517,0.634662,0.164473,0.022963,0.769390,0.038026,0.407077,0.938623
71,0.354117,0.536909,0.696342,0.146084,0.428384,0.550521,0.104642,0.149600,0.606684,0.039671,0.310215
72,0.201072,0.998717,0.924745,0.979293,0.812201,0.444396,0.093704,0.959014,0.885713,0.562085,0.615989
73,0.019444,0.376714,0.523821,0.886484,0.347711,0.966441,0.188417,0.589533,0.554091,0.647701,0.578907
74,0.212036,0.331473,0.791347,0.451626,0.565852,0.345171,0.107169,0.223959,0.068848,0.579005,0.286406
75,0.702782,0.163899,0.451560,0.398920,0.596864,0.740759,0.376872,0.705405,0.952845,0.068470,0.523601
76,0.783539,0.080335,0.185880,0.866025,0.095725,0.467980,0.201977,0.480597,0.971598,0.501942,0.931437
77,0.542509,0.551397,0.643648,0.421040,0.506255,0.576965,0.269047,0.397561,0.256070,0.700022,0.290876
78,0.132763,0.158505,0.237572,0.467378,0.173680,0.988053,0.115954,0.466421,0.295226,0.959564,0.649095
79,0.684020,0.281153,0.090456,0.907019,0.153190,0.783131,0.003649,0.497574,0.050093,0.071581,0.211754
80,0.852121,0.826891,0.529747,1.000000,0.543113,0.221408,0.216517,0.721765,0.166467,0.221950,0.054719
81,0.580772,0.134502,0.348164,0.475367,0.212274,0.674729,0.006150,0.068479,0.490357,0.577819,0.061385
82,0.750325,0.430397,0.499365,0.086702,0.288844,0.839118,0.712347,0.547853,0.978540,0.750468,0.325964
83,0.881157,0.610071,0.369189,0.585710,0.760008,0.054229,0.091331,0.292621,0.219215,0.229281,0.569965
84,0.811972,0.962704,0.921987,0.075413,0.941377,0.149699,0.003744,0.962204,0.024667,0.905433,0.086821
85,0.190937,0.303104,0.523821,0.413588,0.368418,0.914086,0.057032,0.773263,0.753509,0.455932,0.480174
86,0.799458,0.732210,0.741496,0.311413,0.644774,0.076872,0.234282,0.896490,0.661642,0.158877,0.446454
87,0.913477,0.905516,0.909516,0.287251,0.995487,0.706146,0.017425,0.137535,0.136061,0.626620,0.960351
88,0.726639,0.915375,0.725570,0.172990,0.581261,0.321873,0.036616,0.347640,0.359794,0.818455,0.291933
89,0.025707,0.210774,0.250540,0.044268,0.204098,0.254565,0.044738,0.708335,0.255944,0.854562,0.459027
90,0.152672,0.532128,0.263326,0.491567,0.402472,0.211691,0.195726,0.058830,0.359435,0.564609,0.154969
91,0.138905,0.049437,0.077626,0.968944,0.059985,0.869169,0.079944,0.199401,0.936069,0.640251,0.372560
92,0.267660,0.612629,0.757363,0.659038,0.876377,0.678874,0.035928,0.954111,0.574984,0.386784,0.942679
93,0.087046,0.129915,0.149528,0.330390,0.074764,0.282474,0.619053,0.524508,0.659048,0.366029,0.149264
94,0.558630,0.505123,0.671197,0.475367,0.481259,0.324578,0.139458,0.898925,0.893169,0.970109,0.283291
95,0.887335,0.599884,0.598617,0.194366,0.598827,0.320559,0.065016,0.372888,0.112872,0.755406,0.577800
96,0.691709,0.092295,0.064074,0.161037,0.064753,0.316257,0.014857,0.516382,0.338246,0.338057,0.408580
97,0.036768,0.520284,0.716268,0.499777,0.537500,0.178254,0.455488,0.569331,0.550070,0.468688,0.120092
98,0.579802,0.829372,0.490237,0.716324,0.673437,0.157755,0.035451,0.194788,0.957907,0.581433,0.436035
99,0.835002,0.003500,0.001861,0.948263,0.002011,0.407890,0.035688,0.184841,0.770848,0.501248,0.175888
100,0.282274,0.314554,0.405915,0.232498,0.887537,0.422500,0.044208,0.924448,0.424469,0.232647,0.588661
101,0.827045,0.085703,0.157059,0.330390,0.082448,0.813639,0.089560,0.297922,0.936069,0.951491,0.881999
102,0.140529,0.314554,0.369189,0.125678,0.340499,0.736532,0.322162,0.318680,0.642032,0.625526,0.962070
103,0.661410,0.262603,0.104686,0.896743,0.132395,0.313366,0.002526,0.339347,0.635037,0.930427,0.869382
104,0.938039,0.720255,0.941097,0.391705,0.642747,0.542292,0.089799,0.815004,0.436735,0.573739,0.305622
105,0.878781,0.767890,0.547755,0.181319,0.585144,0.409947,0.793287,0.990239,0.564248,0.556605,0.813156
106,0.272061,0.278876,0.127469,0.576816,0.147574,0.774526,0.417892,0.009154,0.590490,0.975070,0.526126
