,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
547,0.574804,0.734865,0.656727,0.491567,0.515345,0.515927,0.140451,0.012412,0.930193,0.937353,0.369400
548,0.922916,0.398962,0.223857,0.384570,0.268763,0.987201,0.679204,0.767778,0.162723,0.942753,0.125067
549,0.254794,0.591034,0.922911,0.755447,0.704681,0.785466,0.170951,0.357258,0.770848,0.610528,0.246725
550,0.062738,0.613909,0.366395,0.467378,0.408860,0.487121,0.608240,0.538084,0.531808,0.462688,0.139769
551,0.131202,0.539309,0.750761,0.640358,0.816592,0.746165,0.017365,0.505336,0.986454,0.428429,0.120449
552,0.191317,0.434575,0.925654,0.275657,0.565852,0.171633,0.399884,0.549571,0.512391,0.298156,0.192123
553,0.640620,0.734865,0.737518,0.421040,0.997743,0.095755,0.018276,0.269322,0.325770,0.579324,0.417904
554,0.834646,0.237572,0.129505,0.305250,0.181871,0.478756,0.231879,0.685866,0.594691,0.490301,0.100361
555,0.944402,0.957468,0.912467,0.185594,0.939127,0.646652,0.219975,0.875111,0.347653,0.502638,0.634813
556,0.627921,0.756044,0.705637,0.330390,0.957142,0.344948,0.351640,0.790736,0.100361,0.860798,0.826814
557,0.399254,0.833076,0.410933,0.161037,0.524518,0.863049,0.739466,0.981966,0.168337,0.547252,0.899061
558,0.960337,0.180443,0.213833,0.958600,0.154823,0.919501,0.074684,0.725603,0.301074,0.556344,0.697661
559,0.957459,0.962704,0.892023,0.979293,0.907680,0.770199,0.902959,0.119294,0.386134,0.977420,0.472072
560,0.235326,0.945067,0.697670,0.989646,0.764320,0.506620,0.203586,0.516280,0.642032,0.477823,0.854387
561,0.364636,0.200633,0.256162,0.567986,0.253170,0.753259,0.016262,0.458989,0.369041,0.125031,0.343192
562,0.082527,0.109589,0.103320,0.805236,0.058462,0.072586,0.171347,0.866715,0.955277,0.941849,0.218574
563,0.440153,0.979727,0.965175,0.508059,0.820988,0.953163,0.643910,0.151071,0.649550,0.792573,0.928417
564,0.537729,0.127874,0.349957,0.146084,0.200096,0.126233,0.447613,0.606163,0.165715,0.470443,0.353618
565,0.205714,0.140532,0.272128,0.343449,0.185601,0.442900,0.418861,0.671841,0.165670,0.945600,0.027143
566,0.455506,0.974580,0.880059,0.668459,0.871920,0.301726,0.325811,0.064061,0.023553,0.202103,0.002169
567,0.294120,0.361774,0.324626,0.668459,0.404064,0.480100,0.211987,0.859360,0.335561,0.653622,0.202791
568,0.188194,0.571041,0.901443,0.775254,0.710992,0.582973,0.018298,0.856418,0.916354,0.311355,0.742570
569,0.715250,0.475630,0.190885,0.726040,0.337641,0.868459,0.091427,0.533441,0.335561,0.953853,0.004259
570,0.528299,0.252636,0.062504,0.559222,0.145216,0.432784,0.732842,0.750017,0.008691,0.477636,0.904644
571,0.894143,0.250540,0.624194,0.726040,0.356494,0.399740,0.923689,0.095868,0.371765,0.230896,0.785558
572,0.446982,0.464587,0.784869,0.585710,0.715211,0.112259,0.186084,0.314877,0.305907,0.889921,0.193217
573,0.810519,0.741496,0.180443,0.726040,0.415309,0.566109,0.012617,0.005724,0.306535,0.619284,0.912029
574,0.385181,0.697670,0.300691,0.845655,0.397720,0.711480,0.000507,0.383340,0.785064,0.428974,0.805725
575,0.652385,0.166400,0.186983,0.398920,0.095163,0.570766,0.141245,0.972430,0.650971,0.913527,0.910498
576,0.372330,0.825648,0.371998,0.363646,0.592945,0.213434,0.066071,0.445015,0.918883,0.902878,0.268506
577,0.157486,0.602424,0.578499,0.896743,0.486558,0.005961,0.260983,0.832013,0.899968,0.560586,0.472028
578,0.186131,0.607517,0.453714,0.989646,0.854133,0.857766,0.774921,0.034697,0.416991,0.486588,0.736782
579,0.505314,0.813097,0.825648,0.119393,0.486558,0.258014,0.028792,0.226278,0.433222,0.104021,0.306837
580,0.690454,0.726898,0.481214,0.640358,0.460381,0.218590,0.823947,0.707791,0.354378,0.019517,0.523483
