,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
40,0.948962,0.072188,0.142294,0.305250,0.095725,0.722292,0.302749,0.022059,0.803379,0.152872,0.070370
41,0.773223,0.915375,0.968125,0.917311,0.909922,0.478022,0.120726,0.042858,0.335861,0.423464,0.339122
42,0.880656,0.535712,0.904505,0.815296,0.677572,0.071677,0.313359,0.649513,0.918883,0.723857,0.320008
43,0.575916,0.973566,0.716268,0.330390,0.659043,0.744491,0.025116,0.245351,0.449665,0.151647,0.234103
44,0.021386,0.307156,0.216926,0.035519,0.162341,0.240575,0.005856,0.035486,0.641873,0.836366,0.781193
45,0.817051,0.586005,0.919183,0.142517,0.704681,0.425020,0.076253,0.022097,0.050235,0.044947,0.501309
46,0.672663,0.117301,0.054744,0.242809,0.070266,0.555339,0.358261,0.016384,0.286358,0.032870,0.301113
47,0.924932,0.128280,0.508598,0.356832,0.475992,0.329604,0.791309,0.036903,0.153631,0.294990,0.393207
48,0.105532,0.960135,0.995881,0.516412,0.892007,0.104425,0.000073,0.000058,0.993963,0.129517,0.804401
49,0.853857,0.950381,0.829372,0.475367,0.867467,0.074072,0.403027,0.101093,0.916354,0.368439,0.351622
50,0.489377,0.958144,0.761317,0.436178,0.796880,0.286516,0.497963,0.008428,0.650971,0.080977,0.826369
51,0.720432,0.332336,0.167915,0.459464,0.253170,0.232381,0.044721,0.253408,0.091019,0.094967,0.919206
52,0.415390,0.077626,0.062727,0.508059,0.052343,0.386486,0.049237,0.077006,0.318497,0.054751,0.271181
53,0.949417,0.556274,0.489103,0.640358,0.385215,0.076032,0.090744,0.104904,0.770848,0.308060,0.925627
54,0.353855,0.092915,0.008042,0.305250,0.090761,0.102769,0.116585,0.048070,0.262022,0.776363,0.387348
55,0.361337,0.478975,0.876715,0.524836,0.587090,0.612595,0.057522,0.001002,0.536005,0.061993,0.516979
56,0.702782,0.254042,0.198305,0.559222,0.182798,0.073048,0.596632,0.144835,0.711056,0.112001,0.772456
57,0.442799,0.259009,0.265506,0.363646,0.176379,0.118903,0.049014,0.075880,0.471727,0.644599,0.696628
58,0.028408,0.866492,0.745470,0.232498,0.723674,0.850844,0.011425,0.001091,0.369041,0.661220,0.492293
59,0.924471,0.414979,0.544126,0.177118,0.465553,0.708827,0.019033,0.016746,0.878799,0.537997,0.435398
