,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
127,0.126668,0.997558,0.998529,0.253438,0.986460,0.031359,0.864248,0.071552,0.005749,0.368419,0.475241
128,0.597194,0.526187,0.919183,0.116345,0.622616,0.813279,0.338816,0.834505,0.484120,0.022814,0.603170
129,0.917943,0.062283,0.044417,0.039069,0.036094,0.966431,0.159155,0.015143,0.674560,0.806054,0.903292
130,0.940862,0.907525,0.704309,0.886484,0.694208,0.110445,0.594332,0.032580,0.065460,0.051974,0.425025
131,0.547703,0.026868,0.029299,0.146084,0.017777,0.784331,0.003889,0.880784,0.978540,0.211432,0.421483
132,0.665177,0.046438,0.060751,0.876244,0.036094,0.020145,0.108539,0.805149,0.916354,0.393306,0.950497
133,0.327067,0.958814,0.831843,0.125678,0.723674,0.851250,0.301076,0.451314,0.701828,0.105122,0.013260
134,0.678553,0.040603,0.053957,0.030214,0.046458,0.103145,0.937273,0.216133,0.218345,0.010476,0.691104
135,0.286077,0.308789,0.437726,0.866025,0.365414,0.878281,0.675969,0.696751,0.972553,0.562812,0.909637
136,0.437233,0.053567,0.060968,0.142517,0.034615,0.772144,0.631483,0.420442,0.708829,0.756201,0.327615
137,0.837043,0.597350,0.238241,0.116345,0.388319,0.322014,0.445723,0.557438,0.375051,0.007689,0.415257
138,0.532101,0.017704,0.011343,0.377515,0.014197,0.046855,0.638960,0.711716,0.168332,0.790320,0.221838
139,0.799559,0.179371,0.322931,0.886484,0.766478,0.728925,0.501564,0.891279,0.899968,0.732077,0.794022
140,0.991465,0.307972,0.295120,0.825387,0.187488,0.643182,0.499321,0.134206,0.444682,0.909627,0.673539
141,0.471357,0.740170,0.757363,0.069236,0.943628,0.205775,0.954884,0.767550,0.255944,0.154826,0.268758
142,0.788337,0.648870,0.106764,0.467378,0.340499,0.198332,0.930465,0.768576,0.682909,0.664263,0.013272
143,0.360546,0.830609,0.749439,0.065353,0.589039,0.048968,0.788793,0.935786,0.442650,0.377746,0.100788
144,0.578137,0.023938,0.018992,0.499777,0.012309,0.576871,0.123321,0.262009,0.188913,0.352274,0.155723
145,0.150302,0.568565,0.406915,0.208089,0.315334,0.982138,0.996547,0.651915,0.872585,0.974061,0.515640
146,0.130684,0.312899,0.532128,0.499777,0.470756,0.538138,0.595760,0.535436,0.481427,0.327396,0.756644
147,0.730307,0.014542,0.020951,0.398920,0.011826,0.463273,0.282562,0.308276,0.219215,0.955268,0.825101
148,0.784797,0.816883,0.961431,0.110431,0.838630,0.520608,0.922918,0.797289,0.602312,0.087579,0.120566
149,0.667766,0.048717,0.103320,0.499777,0.089686,0.803811,0.002968,0.462833,0.885713,0.551698,0.052621
150,0.137829,0.323777,0.173047,0.677932,0.336218,0.870421,0.065701,0.081464,0.082292,0.944669,0.227353
151,0.925443,0.468984,0.341062,0.377515,0.271220,0.472790,0.416460,0.771574,0.913963,0.750108,0.490322
152,0.775586,0.098001,0.097677,0.958600,0.065164,0.119392,0.724525,0.191886,0.224675,0.540676,0.901502
